datetime,tempmax,tempmin,temp,humidity,precipcover,preciptype,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,County,Lat,Lon,SunHours,SunHours(num),AVG Temp,Temp(Cel),Efficiency%,Potential Energy (W/m^2),,,,,,
1/13/2020,35.1,22.9,28.3,60.6,0,,50.1,169.2,7.9,6,7:29:17,17:15:37,San Miguel,38.009374,-108.427326,9.76,9.76,47.36987179,8.538817664,21.64611823,36.62523205,,,,,,
1/13/2020,48.5,17.3,29.4,60.4,0,,2.1,221.3,9.7,5,7:12:44,16:43:36,Sedgwick,40.871568,-102.355358,9.5,9.5,51.87371795,11.04095442,21.39590456,47.34913679,,,,,,
1/13/2020,18.5,7.5,14,70.3,20.83,['snow'],77.1,47.3,2,1,7:24:24,17:02:12,Summit,39.621023,-106.137555,9.61,9.61,35.57307692,1.985042735,22.30149573,10.54860748,,,,,,
1/13/2020,44.6,21.6,31.8,31,0,,14.3,132.3,11.9,5,7:18:34,17:00:23,Teller,38.871994,-105.182552,9.68,9.68,50.39038462,10.21688034,21.47831197,28.41580673,,,,,,
1/13/2020,46.9,14.8,29.1,46,0,,0.2,218.7,9.5,5,7:13:38,16:49:33,Washington,39.965413,-103.209605,9.58,9.58,50.93076923,10.51709402,21.4482906,46.90741154,,,,,,
1/13/2020,41.8,15.2,27,61.4,0,,4.8,122.2,10.6,5,7:19:58,16:52:36,Weld,40.555794,-104.383649,9.53,9.53,49.63141026,9.79522792,21.52047721,26.29802315,,,,,,
1/13/2020,50.7,15.5,29.5,56.1,0,,0.9,210.1,9.1,5,7:10:35,16:46:18,Yuma,40.000631,-102.422649,9.58,9.58,52.40705128,11.33725071,21.36627493,44.89054363,,,,,,
1/20/2020,52.4,21.4,35,37,0,,44.3,228.8,9.9,5,7:14:52,17:02:04,Adams,39.874325,-104.331872,9.78,9.78,52.21666667,11.23148148,21.37685185,48.91023704,,,,,,
1/20/2020,29.7,-8.1,12.5,68.9,0,,16.3,253.2,10.9,5,7:15:03,17:13:30,Alamosa,37.568442,-105.788041,9.96,9.96,44.25705128,6.809472934,21.81905271,55.24584145,,,,,,
1/20/2020,52.5,22.1,35.1,36.8,0,,42.9,193.5,8.4,5,7:14:17,17:02:39,Arapahoe,39.644632,-104.331733,9.8,9.8,52.12371795,11.1798433,21.38201567,41.37420032,,,,,,
1/20/2020,43.8,13.1,28.1,64.1,0,,35.4,130.1,9.1,4,7:19:15,17:19:25,Archuleta,37.202395,-107.050863,10,10,45.60769231,7.55982906,21.74401709,28.28896624,,,,,,
1/20/2020,57.9,17.2,35.5,51,0,,0,281.1,12.1,6,7:01:25,17:01:06,Baca,37.303144,-102.535457,9.98,9.98,55.19230769,12.88461538,21.21153846,59.62563462,,,,,,
1/20/2020,53.6,14.5,31.2,55.6,0,,0,189.4,11.6,6,7:05:05,17:01:48,Bent,37.931891,-103.077584,9.93,9.93,54.68974359,12.60541311,21.23945869,40.22753476,,,,,,
1/20/2020,44.4,6.9,25.8,58.2,0,,1.2,109.4,9.2,5,7:19:41,17:05:47,Boulder,40.094826,-105.398382,9.76,9.76,47.41602564,8.564458689,21.64355413,23.67804822,,,,,,
1/20/2020,52.2,16,32.7,42.1,0,,11.7,94,7.9,5,7:17:57,17:04:45,Broomfield,39.953383,-105.052125,9.76,9.76,52.74358974,11.52421652,21.34757835,20.06672365,,,,,,
1/20/2020,39.5,-10.5,14.5,49.2,0,,45.6,155.5,13.6,7,7:19:59,17:12:50,Chaffee,38.738246,-106.316972,9.86,9.86,43.32948718,6.294159544,21.87058405,34.00875819,,,,,,
1/20/2020,55.1,18,30.8,56.5,0,,0,135.3,11.6,5,7:05:22,16:57:44,Cheyenne,38.835387,-102.604585,9.86,9.86,52.74807692,11.5267094,21.34732906,28.88293622,,,,,,
1/20/2020,46.2,9.7,25.4,56.5,0,,26.1,221.8,18.7,6,7:19:45,17:07:54,Clear Creek,39.689403,-105.670791,9.8,9.8,30.27692308,-0.957264957,22.5957265,50.11732137,,,,,,
1/20/2020,28.8,-5.1,13.6,66.9,0,,19.9,208.4,8.2,5,7:15:46,17:15:53,Conejos,37.213407,-106.176447,10,10,42.46794872,5.815527066,21.91844729,45.67804416,,,,,,
1/20/2020,29.3,-9,12.7,65.9,0,,16,255.1,11.1,5,7:12:56,17:12:45,Costilla,37.277547,-105.42894,9.98,9.98,42.11987179,5.622150997,21.9377849,55.96328928,,,,,,
1/20/2020,52.4,14.8,31.3,49.8,0,,2.6,246.3,10.6,5,7:08:51,17:03:42,Crowley,38.321956,-103.787562,9.9,9.9,54.63653846,12.5758547,21.24241453,52.32006699,,,,,,
1/20/2020,49.1,11.6,27.8,50.4,0,,12.4,243.6,10.4,5,7:14:40,17:10:35,Custer,38.101994,-105.373515,9.91,9.91,47.09615385,8.386752137,21.66132479,52.76698718,,,,,,
1/20/2020,37.3,16.7,27.7,67,0,,29.8,198.4,8.6,6,7:26:28,17:18:43,Delta,38.861756,-107.864757,9.86,9.86,53.5025641,11.94586895,21.30541311,42.2699396,,,,,,
1/20/2020,52.6,23,35.2,36.4,0,,41.9,256.3,10.9,5,7:16:46,17:04:33,Denver,39.761849,-104.880625,9.78,9.78,52.00064103,11.11146724,21.38885328,54.81963095,,,,,,
1/20/2020,43.5,20.9,31.1,51.3,0,,31,199,7.9,5,7:26:27,17:24:04,Dolores,37.747602,-108.530383,9.95,9.95,48.24166667,9.023148148,21.59768519,42.97939352,,,,,,
1/20/2020,53.4,18.2,33.5,39.2,0,,28.5,247,10.8,6,7:15:52,17:05:49,Douglas,39.326435,-104.926199,9.81,9.81,49.63846154,9.799145299,21.52008547,53.15461111,,,,,,
1/20/2020,25.9,-3.1,11.1,72.8,0,,18.7,227.4,9.8,5,7:23:41,17:12:08,Eagle,39.630638,-106.692944,9.8,9.8,44.175,6.763888889,21.82361111,49.62689167,,,,,,
1/20/2020,51.5,8.4,28.4,49.9,0,,5.7,130.8,11.6,6,7:12:36,17:02:37,Elbert,39.310817,-104.117928,9.83,9.83,48.11089744,8.950498575,21.60495014,28.25927479,,,,,,
1/20/2020,48.9,16.3,31.9,42,0,,36.6,18,2.4,0,7:13:02,17:05:27,El Paso,38.827383,-104.527472,9.86,9.86,51.20705128,10.67058405,21.4329416,3.857929487,,,,,,
1/20/2020,48.3,20.6,33,37.6,0,,24.8,295.8,12.8,6,7:15:42,17:09:56,Fremont,38.455658,-105.421438,9.9,9.9,50.81089744,10.45049858,21.45495014,63.46374252,,,,,,
1/20/2020,34.1,8.2,21.8,66.8,0,,24.7,128.7,9.1,6,7:28:29,17:17:05,Garfield,39.599352,-107.90978,9.8,9.8,49.45769231,9.698717949,21.53012821,27.709275,,,,,,
1/20/2020,43.3,6.8,24.4,60.5,0,,17.3,217,18.5,5,7:19:37,17:06:54,Gilpin,39.861082,-105.528947,9.78,9.78,35.80384615,2.113247863,22.28867521,48.36642521,,,,,,
1/20/2020,43.9,6.4,19.3,68.9,0,,8.6,189.9,16,5,7:22:33,17:08:30,Grand,40.123289,-106.095876,9.75,9.75,37.11474359,2.841524217,22.21584758,42.18789455,,,,,,
1/20/2020,15.1,-12.5,2.2,71.8,0,,44.6,72.6,2.9,2,7:22:51,17:16:02,Gunnison,38.669679,-107.078108,9.88,9.88,41.28525641,5.158475783,21.98415242,15.96049466,,,,,,
1/20/2020,41.3,20.5,30.2,45.2,0,,36.7,119,8.2,5,7:22:01,17:19:19,Hinsdale,37.811625,-107.383405,9.95,9.95,42.65128205,5.917378917,21.90826211,26.07083191,,,,,,
1/20/2020,52.6,18,32.3,47.3,0,,10.5,321.7,13.9,7,7:12:01,17:09:54,Huerfano,37.687815,-104.959928,9.95,9.95,47.02884615,8.349358974,21.6650641,69.69651122,,,,,,
1/20/2020,22.9,3,11,78.4,0,,10.2,201.8,17,5,7:24:52,17:08:03,Jackson,40.663432,-106.329248,9.71,9.71,38.85,3.805555556,22.11944444,44.63703889,,,,,,
1/20/2020,54,20.6,35,36.8,0,,34.8,169.3,14.4,4,7:17:47,17:06:27,Jefferson,39.58646,-105.245601,9.8,9.8,52.10448718,11.16915954,21.38308405,36.20156129,,,,,,
1/20/2020,53.8,13.6,30.9,58,0,,0,173.6,10.4,5,7:04:53,16:59:25,Kiowa,38.388466,-102.75621,9.9,9.9,54.46923077,12.48290598,21.2517094,36.89296752,,,,,,
1/20/2020,54,17.9,30.5,56.8,0,,0,268.8,11.5,5,7:06:31,16:56:34,Kit Carson,39.30534,-102.603023,9.83,9.83,52.73333333,11.51851852,21.34814815,57.38382222,,,,,,
1/20/2020,39.8,-4.9,17.6,45.3,0,,15.9,222.4,9.6,5,7:21:15,17:11:49,Lake,39.204316,-106.349696,9.83,9.83,36.26089744,2.367165242,22.26328348,49.51354245,,,,,,
1/20/2020,43.2,14.7,28.3,66.8,0,,18.2,199.8,9.5,5,7:22:36,17:22:22,La Plata,37.287367,-107.839718,9.98,9.98,49.08653846,9.492521368,21.55074786,43.05839423,,,,,,
1/20/2020,48.5,16.1,30,52.7,0,,0,200.3,8.8,4,7:21:29,17:04:40,Larimer,40.663091,-105.482131,9.71,9.71,49.83653846,9.909188034,21.5090812,43.08268964,,,,,,
1/20/2020,52.5,23.5,36.3,49.1,0,,0.2,291.3,12.6,6,7:07:30,17:07:06,Las Animas,37.318831,-104.04411,9.98,9.98,53.37371795,11.87428775,21.31257123,62.08351998,,,,,,
1/20/2020,51.7,7.6,27.7,51.5,0,,4.2,270.5,11.6,5,7:09:22,17:00:57,Lincoln,38.99374,-103.507555,9.85,9.85,48.73653846,9.298076923,21.57019231,58.34737019,,,,,,
1/20/2020,47.8,12.3,28.9,57,0,,3.5,264.9,10.6,5,7:12:05,16:54:55,Logan,40.728091,-103.090464,9.7,9.7,49.93333333,9.962962963,21.5037037,56.96331111,,,,,,
1/20/2020,38,21.5,30.3,58.3,0,,26.3,143.4,7.4,4,7:29:15,17:20:44,Mesa,39.019492,-108.461837,9.85,9.85,54.60833333,12.56018519,21.24398148,30.46386944,,,,,,
1/20/2020,39.8,12.8,24.8,62.1,0,,35.3,124.8,11,5,7:19:50,17:17:53,Mineral,37.651478,-106.9323,9.96,9.96,38.50064103,3.611467236,22.13885328,27.62928889,,,,,,
1/20/2020,22.1,-1.5,10,74.2,0,,35.3,170.4,7.4,4,7:32:08,17:15:47,Moffat,40.573984,-108.204521,9.71,9.71,44.3224359,6.845797721,21.81542023,37.17347607,,,,,,
1/20/2020,47.1,17.1,30,65.2,0,,25.5,154.2,6.6,4,7:25:44,17:25:17,Montezuma,37.338025,-108.595786,9.98,9.98,50.63653846,10.35363248,21.46463675,33.09846987,,,,,,
1/20/2020,36.9,15.6,26.5,63.7,0,,30.3,176.3,7.7,5,7:26:58,17:21:24,Montrose,38.413427,-108.263042,9.9,9.9,51.425,10.79166667,21.42083333,37.76492917,,,,,,
1/20/2020,50.5,13.3,29.5,54,0,,0,142.4,11.8,5,7:13:45,16:58:59,Morgan,40.262354,-103.807092,9.75,9.75,50.53461538,10.29700855,21.47029915,30.57370598,,,,,,
1/20/2020,54,9.7,29.1,59.3,0,,0,272.9,11.8,5,7:07:32,17:04:29,Otero,37.88417,-103.72126,9.93,9.93,53.66346154,12.03525641,21.29647436,58.11807853,,,,,,
1/20/2020,38.7,20.2,29.2,46.9,0,,35.7,163.3,7,4,7:24:21,17:20:03,Ouray,38.1506,-107.767133,9.91,9.91,46.43141026,8.017450142,21.69825499,35.43325039,,,,,,
1/20/2020,39.3,4.3,21.4,42.7,0,,19.1,255,10.9,6,7:18:31,17:09:30,Park,39.118914,-105.717648,9.83,9.83,36.575,2.541666667,22.24583333,56.726875,,,,,,
1/20/2020,43.7,15.4,26.5,65.9,0,,0,255.2,10.3,5,7:08:46,16:52:17,Phillips,40.594712,-102.345105,9.71,9.71,52.93974359,11.63319088,21.33668091,54.45120969,,,,,,
1/20/2020,30.8,3.8,18.6,63.9,0,,24.4,225.7,9.5,5,7:23:33,17:14:03,Pitkin,39.217533,-106.915943,9.83,9.83,43.6,6.444444444,21.85555556,49.32798889,,,,,,
1/20/2020,54.5,14,31.2,59.5,0,,0,286.5,12.4,6,7:02:24,16:58:59,Prowers,37.958181,-102.392161,9.93,9.93,54.42371795,12.45762108,21.25423789,60.89339156,,,,,,
1/20/2020,52,9.5,30.2,47.7,0,,0.4,246.9,10.6,5,7:11:18,17:06:53,Pueblo,38.170658,-104.489893,9.91,9.91,53.89038462,12.16132479,21.28386752,52.54986891,,,,,,
1/20/2020,26.3,0.8,13.9,73.6,0,,23.8,106.4,7.6,4,7:30:35,17:17:18,Rio Blanco,39.972606,-108.200685,9.76,9.76,45.39358974,7.440883191,21.75591168,23.14829003,,,,,,
1/20/2020,28,5.7,17.3,62,0,,25.8,168.6,11.8,5,7:17:31,17:16:22,Rio Grande,37.485763,-106.453214,9.96,9.96,40.18205128,4.545584046,22.0454416,37.16861453,,,,,,
1/20/2020,22.9,2,13.5,77.1,0,,15.8,174,14.4,2,7:27:02,17:11:09,Routt,40.48316,-106.985289,9.73,9.73,42.48653846,5.825854701,21.91741453,38.13630128,,,,,,
1/20/2020,31.7,7.9,18.9,63.3,0,,19.7,270.3,11.6,6,7:18:00,17:14:14,Saguache,38.033952,-106.246675,9.93,9.93,44.84679487,7.137108262,21.78628917,58.88833964,,,,,,
1/20/2020,40.8,22,31.4,41.8,0,,36,119,8.2,5,7:23:05,17:20:32,San Juan,37.781075,-107.670257,9.95,9.95,44.97564103,7.208689459,21.77913105,25.91716595,,,,,,
1/20/2020,37.7,20.4,28.9,55.8,0,,35.8,200.6,7.9,5,7:26:39,17:23:02,San Miguel,38.009374,-108.427326,9.93,9.93,47.36987179,8.538817664,21.64611823,43.42211318,,,,,,
1/20/2020,42.6,13.7,25.9,67.1,0,,0,269,10.6,5,7:09:31,16:51:36,Sedgwick,40.871568,-102.355358,9.7,9.7,51.87371795,11.04095442,21.39590456,57.55498326,,,,,,
1/20/2020,33,-3,16.7,48.8,0,,17,262.8,11.4,6,7:21:27,17:09:56,Summit,39.621023,-106.137555,9.8,9.8,35.57307692,1.985042735,22.30149573,58.60833077,,,,,,
1/20/2020,48.5,17.5,31.8,38.6,0,,20.9,127.3,11.4,5,7:15:46,17:07:58,Teller,38.871994,-105.182552,9.86,9.86,50.39038462,10.21688034,21.47831197,27.34189113,,,,,,
1/20/2020,51.1,20.7,32.7,50.3,0,,0,237.8,10.2,5,7:10:36,16:57:21,Washington,39.965413,-103.209605,9.76,9.76,50.93076923,10.51709402,21.4482906,51.00403504,,,,,,
1/20/2020,46.1,13.1,28.4,63.6,0,,0,142.4,11.8,5,7:16:49,17:00:32,Weld,40.555794,-104.383649,9.71,9.71,49.63141026,9.79522792,21.52047721,30.64515954,,,,,,
1/20/2020,50,15.5,28.1,64.9,0,,0,234.5,10.1,5,7:07:33,16:54:06,Yuma,40.000631,-102.422649,9.76,9.76,52.40705128,11.33725071,21.36627493,50.10391471,,,,,,
1/27/2020,39.7,29,33.9,72.1,16.67,"['rain', 'snow']",67.3,54.2,3.2,1,7:10:12,17:10:18,Adams,39.874325,-104.331872,10,10,52.21666667,11.23148148,21.37685185,11.5862537,,,,,,
1/27/2020,34.4,14.6,24.9,67.2,8.33,"['rain', 'snow']",54.6,61.6,5.3,3,7:10:56,17:21:11,Alamosa,37.568442,-105.788041,10.16,10.16,44.25705128,6.809472934,21.81905271,13.44053647,,,,,,
1/27/2020,40.1,29.8,34.1,71.3,16.67,"['rain', 'snow']",66.9,80.7,3.5,2,7:09:41,17:10:49,Arapahoe,39.644632,-104.331733,10.1,10.1,52.12371795,11.1798433,21.38201567,17.25528665,,,,,,
1/27/2020,32.2,20,26.5,98,25,"['rain', 'snow']",84.2,274,24,3,7:15:13,17:27:00,Archuleta,37.202395,-107.050863,10.18,10.18,45.60769231,7.55982906,21.74401709,59.57860684,,,,,,
1/27/2020,50.1,22,35.1,67.3,0,,25.3,210.5,9,5,6:57:22,17:08:43,Baca,37.303144,-102.535457,10.18,10.18,55.19230769,12.88461538,21.21153846,44.65028846,,,,,,
1/27/2020,48.9,17.9,33.9,63.9,8.33,"['rain', 'snow']",27.6,159.5,9.7,4,7:00:53,17:09:33,Bent,37.931891,-103.077584,10.13,10.13,54.68974359,12.60541311,21.23945869,33.87693661,,,,,,
1/27/2020,37.7,28.3,32.1,68.5,0,,64.4,61.8,5.3,3,7:14:58,17:14:04,Boulder,40.094826,-105.398382,9.98,9.98,47.41602564,8.564458689,21.64355413,13.37571645,,,,,,
1/27/2020,42.5,31.4,36,62.1,12.5,['rain'],63.6,52,4,3,7:13:16,17:13:00,Broomfield,39.953383,-105.052125,9.98,9.98,52.74358974,11.52421652,21.34757835,11.10074074,,,,,,
1/27/2020,33.1,13.7,27,66.3,4.17,"['rain', 'snow']",62.8,112,5.1,3,7:15:35,17:20:47,Chaffee,38.738246,-106.316972,10.8,10.8,43.32948718,6.294159544,21.87058405,24.49505413,,,,,,
1/27/2020,47,26.1,33.8,68.5,20.83,"['rain', 'snow']",56.4,162.4,7,5,7:00:58,17:05:42,Cheyenne,38.835387,-102.604585,10.6,10.6,52.74807692,11.5267094,21.34732906,34.66806239,,,,,,
1/27/2020,29.8,6.3,17.9,54.6,0,,81.1,146.1,12.4,3,7:15:08,17:16:04,Clear Creek,39.689403,-105.670791,10,10,30.27692308,-0.957264957,22.5957265,33.01235641,,,,,,
1/27/2020,32.2,14.9,23.6,69.6,8.33,"['rain', 'snow']",55,62.1,5.4,3,7:11:44,17:23:29,Conejos,37.213407,-106.176447,10.18,10.18,42.46794872,5.815527066,21.91844729,13.61135577,,,,,,
1/27/2020,34.1,18,24.3,72.2,8.33,"['rain', 'snow']",66,88.1,7.7,4,7:08:53,17:20:21,Costilla,37.277547,-105.42894,10.18,10.18,42.11987179,5.622150997,21.9377849,19.3271885,,,,,,
1/27/2020,47.2,22.4,34.9,60.8,12.5,"['rain', 'snow']",36.2,150.6,6.4,5,7:04:34,17:11:33,Crowley,38.321956,-103.787562,10.1,10.1,54.63653846,12.5758547,21.24241453,31.99107628,,,,,,
1/27/2020,39.4,20.7,29.2,70.3,12.5,"['rain', 'snow']",57.8,114.4,5,4,7:10:26,17:18:23,Custer,38.101994,-105.373515,10.11,10.11,47.09615385,8.386752137,21.66132479,24.78055556,,,,,,
1/27/2020,34.3,27,31.2,93.9,45.83,"['rain', 'snow']",89.2,63,2.7,2,7:22:03,17:26:42,Delta,38.861756,-107.864757,10.6,10.6,53.5025641,11.94586895,21.30541311,13.42241026,,,,,,
1/27/2020,40.1,29.7,34.1,71.4,16.67,"['rain', 'snow']",65.2,71.2,3,2,7:12:08,17:12:45,Denver,39.761849,-104.880625,10,10,52.00064103,11.11146724,21.38885328,15.22886353,,,,,,
1/27/2020,32.8,25.3,30.4,77.8,16.67,"['rain', 'snow']",70.1,68.2,5.8,4,7:22:17,17:31:47,Dolores,37.747602,-108.530383,10.15,10.15,48.24166667,9.023148148,21.59768519,14.7296213,,,,,,
1/27/2020,42,28.5,34,69,20.83,"['rain', 'snow']",66.9,85,3.8,2,7:11:20,17:13:54,Douglas,39.326435,-104.926199,10.3,10.3,49.63846154,9.799145299,21.52008547,18.29207265,,,,,,
1/27/2020,34.2,17.2,26.8,83.6,16.67,"['rain', 'snow']",75.7,59.5,5.2,2,7:19:05,17:20:18,Eagle,39.630638,-106.692944,10.1,10.1,44.175,6.763888889,21.82361111,12.98504861,,,,,,
1/27/2020,41.9,19.1,31.4,68.8,16.67,"['rain', 'snow']",68.4,138.3,5.9,3,7:08:04,17:10:42,Elbert,39.310817,-104.117928,10.3,10.3,48.11089744,8.950498575,21.60495014,29.87964605,,,,,,
1/27/2020,45.7,24.2,35.5,59.4,20.83,"['rain', 'snow']",67,18,2.4,0,7:08:38,17:13:25,El Paso,38.827383,-104.527472,10.6,10.6,51.20705128,10.67058405,21.4329416,3.857929487,,,,,,
1/27/2020,44.6,24.3,35.1,60.6,20.83,"['rain', 'snow']",66.7,146.8,6.4,4,7:11:23,17:17:48,Fremont,38.455658,-105.421438,10.1,10.1,50.81089744,10.45049858,21.45495014,31.49586681,,,,,,
1/27/2020,35.7,19.9,29.5,84.2,25,"['rain', 'snow']",69.8,67.1,5,3,7:23:53,17:25:14,Garfield,39.599352,-107.90978,10.1,10.1,49.45769231,9.698717949,21.53012821,14.44671603,,,,,,
1/27/2020,30.5,15.5,24.2,54.1,0,,75.2,155.8,13,3,7:14:57,17:15:07,Gilpin,39.861082,-105.528947,10,10,35.80384615,2.113247863,22.28867521,34.72575598,,,,,,
1/27/2020,29.8,16.9,23.2,76.4,0,,72.8,62.2,5.2,3,7:17:49,17:16:47,Grand,40.123289,-106.095876,9.96,9.96,37.11474359,2.841524217,22.21584758,13.81825719,,,,,,
1/27/2020,29.5,10.2,19.6,80,29.17,['snow'],70.6,186.2,8.1,3,7:18:29,17:23:58,Gunnison,38.669679,-107.078108,10.8,10.8,41.28525641,5.158475783,21.98415242,40.93449181,,,,,,
1/27/2020,31.1,19.7,26.7,81.9,20.83,['snow'],80.6,190,16.6,3,7:17:50,17:27:03,Hinsdale,37.811625,-107.383405,10.15,10.15,42.65128205,5.917378917,21.90826211,41.62569801,,,,,,
1/27/2020,44.7,22.1,28.9,70.3,16.67,['snow'],64.5,183.7,7.8,5,7:07:53,17:17:37,Huerfano,37.687815,-104.959928,10.15,10.15,47.02884615,8.349358974,21.6650641,39.79872276,,,,,,
1/27/2020,32.8,19.3,27.7,68.9,16.67,"['rain', 'snow']",80.9,84.6,7.5,4,7:20:01,17:16:29,Jackson,40.663432,-106.329248,9.93,9.93,38.85,3.805555556,22.11944444,18.71305,,,,,,
1/27/2020,41.6,30.3,35.1,65.7,12.5,"['rain', 'snow']",64.3,59.4,2.6,2,7:13:12,17:14:36,Jefferson,39.58646,-105.245601,10.1,10.1,52.10448718,11.16915954,21.38308405,12.70155192,,,,,,
1/27/2020,49.6,14.9,33.1,66.5,8.33,"['rain', 'snow']",25.9,106.6,6.5,3,7:00:35,17:07:17,Kiowa,38.388466,-102.75621,10.1,10.1,54.46923077,12.48290598,21.2517094,22.65432222,,,,,,
1/27/2020,46.3,25.8,33.3,69.1,20.83,"['rain', 'snow']",55.3,195.1,8.3,6,7:02:00,17:04:39,Kit Carson,39.30534,-102.603023,10.3,10.3,52.73333333,11.51851852,21.34814815,41.65023704,,,,,,
1/27/2020,31.9,12,19.6,72.9,4.17,['snow'],62.2,155,6.7,3,7:16:45,17:19:53,Lake,39.204316,-106.349696,10.5,10.5,36.26089744,2.367165242,22.26328348,34.50808939,,,,,,
1/27/2020,34.8,24.9,30.1,83,33.33,"['rain', 'snow']",57,121.2,5.1,4,7:18:33,17:29:59,La Plata,37.287367,-107.839718,10.18,10.18,49.08653846,9.492521368,21.55074786,26.11950641,,,,,,
1/27/2020,39.2,29.3,33.9,67.6,0,,61.8,41.5,3.5,2,7:16:37,17:13:05,Larimer,40.663091,-105.482131,9.93,9.93,49.83653846,9.909188034,21.5090812,8.926268697,,,,,,
1/27/2020,53.3,24.2,37.1,57.7,16.67,"['rain', 'snow']",37.5,213.4,9.3,4,7:03:26,17:14:43,Las Animas,37.318831,-104.04411,10.18,10.18,53.37371795,11.87428775,21.31257123,45.48102699,,,,,,
1/27/2020,42.9,18,30.7,68.9,12.5,"['rain', 'snow']",69.9,156.3,6.8,5,7:04:55,17:08:58,Lincoln,38.99374,-103.507555,10.6,10.6,48.73653846,9.298076923,21.57019231,33.71421058,,,,,,
1/27/2020,39.6,29.6,33.4,79,12.5,"['rain', 'snow']",87.4,94.8,4.4,3,7:07:13,17:03:22,Logan,40.728091,-103.090464,9.93,9.93,49.93333333,9.962962963,21.5037037,20.38551111,,,,,,
1/27/2020,31.3,27.3,29.6,92.3,41.67,"['rain', 'snow']",95.2,69.8,3,2,7:24:47,17:28:45,Mesa,39.019492,-108.461837,10.5,10.5,54.60833333,12.56018519,21.24398148,14.82829907,,,,,,
1/27/2020,31,14.6,21.4,91.2,4.17,['snow'],73.2,217,18.9,3,7:15:42,17:25:35,Mineral,37.651478,-106.9323,10.15,10.15,38.50064103,3.611467236,22.13885328,48.04131161,,,,,,
1/27/2020,32.1,14.9,25.4,82.6,37.5,"['rain', 'snow']",66.9,105.3,4.6,3,7:27:18,17:24:12,Moffat,40.573984,-108.204521,9.93,9.93,44.3224359,6.845797721,21.81542023,22.9716375,,,,,,
1/27/2020,38.1,28.3,32.8,77.3,20.83,"['rain', 'snow']",61,226.6,9.8,6,7:21:41,17:32:54,Montezuma,37.338025,-108.595786,10.18,10.18,50.63653846,10.35363248,21.46463675,48.63886688,,,,,,
1/27/2020,31.6,25.4,29.6,91.6,37.5,"['rain', 'snow']",90,108.1,4.7,3,7:22:39,17:29:16,Montrose,38.413427,-108.263042,10.1,10.1,51.425,10.79166667,21.42083333,23.15592083,,,,,,
1/27/2020,41.6,28.3,33.7,69.8,8.33,"['rain', 'snow']",70.6,59.2,5,2,7:09:00,17:07:19,Morgan,40.262354,-103.807092,9.96,9.96,50.53461538,10.29700855,21.47029915,12.71041709,,,,,,
1/27/2020,47.5,16.9,33.7,64.3,8.33,"['rain', 'snow']",30.7,99.4,8.6,5,7:03:21,17:12:14,Otero,37.88417,-103.72126,10.13,10.13,53.66346154,12.03525641,21.29647436,21.16869551,,,,,,
1/27/2020,31.6,21.5,28,82.5,37.5,"['rain', 'snow']",86.2,117.4,5,3,7:20:06,17:27:51,Ouray,38.1506,-107.767133,10.11,10.11,46.43141026,8.017450142,21.69825499,25.47375135,,,,,,
1/27/2020,29.9,12.2,22.2,73.8,4.17,['snow'],72.5,162.1,7,4,7:14:02,17:17:32,Park,39.118914,-105.717648,10.5,10.5,36.575,2.541666667,22.24583333,36.06049583,,,,,,
1/27/2020,40.8,32,35,79.5,20.83,"['rain', 'snow']",53,125.3,4.9,3,7:03:55,17:00:41,Phillips,40.594712,-102.345105,9.93,9.93,52.93974359,11.63319088,21.33668091,26.73486118,,,,,,
1/27/2020,30,20,26.5,76.2,16.67,"['rain', 'snow']",92,119.8,5.4,2,7:19:03,17:22:07,Pitkin,39.217533,-106.915943,10.5,10.5,43.6,6.444444444,21.85555556,26.18295556,,,,,,
1/27/2020,49.8,14.6,33,69.3,8.33,"['rain', 'snow']",23.9,120.3,10.4,5,6:58:12,17:06:45,Prowers,37.958181,-102.392161,10.13,10.13,54.42371795,12.45762108,21.25423789,25.56884818,,,,,,
1/27/2020,48.6,20.5,35.4,61.4,20.83,"['rain', 'snow']",42.7,200.3,8.7,5,7:07:03,17:14:42,Pueblo,38.170658,-104.489893,10.11,10.11,53.89038462,12.16132479,21.28386752,42.63158665,,,,,,
1/27/2020,34.1,11.8,26.2,80.9,16.67,"['rain', 'snow']",51.5,168.2,7.2,5,7:25:54,17:25:34,Rio Blanco,39.972606,-108.200685,9.98,9.98,45.39358974,7.440883191,21.75591168,36.59344345,,,,,,
1/27/2020,29.2,16.3,22,76.5,8.33,"['rain', 'snow']",56.7,30.3,2.7,1,7:13:25,17:24:01,Rio Grande,37.485763,-106.453214,10.16,10.16,40.18205128,4.545584046,22.0454416,6.679768803,,,,,,
1/27/2020,31.7,21.3,26.7,87.5,37.5,"['rain', 'snow']",84.6,174,14.4,2,7:22:13,17:19:31,Routt,40.48316,-106.985289,9.95,9.95,42.48653846,5.825854701,21.91741453,38.13630128,,,,,,
1/27/2020,32,18.5,26.4,77,4.17,"['rain', 'snow']",60.9,64.6,5.6,3,7:13:46,17:22:01,Saguache,38.033952,-106.246675,10.13,10.13,44.84679487,7.137108262,21.78628917,14.07394281,,,,,,
